Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_ONTARGETPlus_2B	C3	MDA-MB-231_ONTARGETPlus_2B_C3	L-018322-02	84986	ARHGAP19		2.400983152	3.087059695						-2.897080091	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C4	MDA-MB-231_ONTARGETPlus_2B_C4	L-018019-02	55843	ARHGAP15			2.179424443						-2.686571304	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C5	MDA-MB-231_ONTARGETPlus_2B_C5	L-032590-01	80728	ARHGAP39	2.280968424		3.612532735						-3.100343246	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C6	MDA-MB-231_ONTARGETPlus_2B_C6	L-008446-01	158763	ARHGAP36							-2.325464371			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2B	C8	MDA-MB-231_ONTARGETPlus_2B_C8	L-007052-00	64411	ARAP3			3.2781408						-4.468191493	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C9	MDA-MB-231_ONTARGETPlus_2B_C9	L-014713-01	83478	ARHGAP24		1.877005535		3.944722521		1.868840659				yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	E10	MDA-MB-231_ONTARGETPlus_2B_E10	L-008711-01	117289	TAGAP	5.043719962		1.821147371						-2.764142	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E11	MDA-MB-231_ONTARGETPlus_2B_E11	L-026974-00	57522	SRGAP1									-2.284656532	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E15	MDA-MB-231_ONTARGETPlus_2B_E15	L-021160-01	51291	GMIP		1.877005535				1.539403576				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	E16	MDA-MB-231_ONTARGETPlus_2B_E16	L-009535-00	4650	MYO9B							-3.087076857			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2B	E17	MDA-MB-231_ONTARGETPlus_2B_E17	L-006539-01	4649	MYO9A				1.575688018		1.865061377				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	E18	MDA-MB-231_ONTARGETPlus_2B_E18	L-015856-01	85360	SYDE1		2.400983152		2.365366186		1.516786028				yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	E19	MDA-MB-231_ONTARGETPlus_2B_E19	L-015110-01	93663	ARHGAP18	4.039083039							1.506020697		yes	well	Spindly							High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_ONTARGETPlus_2B	E21	MDA-MB-231_ONTARGETPlus_2B_E21	L-020516-00	10144	FAM13A	6.550675347									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2B	E22	MDA-MB-231_ONTARGETPlus_2B_E22	L-010026-00	4952	OCRL			1.70172168							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2B	E3	MDA-MB-231_ONTARGETPlus_2B_E3	L-026974-00	57522	SRGAP1			3.158715109				-3.192722318		-4.378046135	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E4	MDA-MB-231_ONTARGETPlus_2B_E4	L-026507-01	143872	ARHGAP42							-1.991899149		-3.981186003	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E5	MDA-MB-231_ONTARGETPlus_2B_E5	L-020738-01	51306	FAM13B									-2.191717139	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E6	MDA-MB-231_ONTARGETPlus_2B_E6	L-023061-01	57636	ARHGAP23						1.962043561			-1.772744885	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E7	MDA-MB-231_ONTARGETPlus_2B_E7	L-010254-01	9754	STARD8			4.47239771			2.720690765			-3.977961971	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	E8	MDA-MB-231_ONTARGETPlus_2B_E8	L-008711-01	117289	TAGAP	2.908866501								-2.864669785	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G10	MDA-MB-231_ONTARGETPlus_2B_G10	L-009535-00	4650	MYO9B							-3.296797923			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2B	G12	MDA-MB-231_ONTARGETPlus_2B_G12	L-021175-01	9938	ARHGAP25		1.877005535								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_2B	G15	MDA-MB-231_ONTARGETPlus_2B_G15	L-020516-00	10144	FAM13A	4.918140347									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2B	G16	MDA-MB-231_ONTARGETPlus_2B_G16	L-023061-01	57636	ARHGAP23				2.957624812						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_2B	G17	MDA-MB-231_ONTARGETPlus_2B_G17	L-008729-01	94134	ARHGAP12						1.505041183				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	G18	MDA-MB-231_ONTARGETPlus_2B_G18	L-003628-00	393	ARHGAP4	3.411184962		1.797262232						-1.763007035	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G19	MDA-MB-231_ONTARGETPlus_2B_G19	L-009225-01	115703	ARHGAP33									-3.13316649	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G21	MDA-MB-231_ONTARGETPlus_2B_G21	L-003021-00	5296	PIK3R2		1.877005535				5.668356102			-4.928663733	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G22	MDA-MB-231_ONTARGETPlus_2B_G22	L-026507-01	143872	ARHGAP42			1.749491956			1.920936604				yes	well			Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	G3	MDA-MB-231_ONTARGETPlus_2B_G3	L-015110-01	93663	ARHGAP18	2.783286885	1.877005535								yes	well	Spindly	"Large, spread"							
MDA-MB-231_ONTARGETPlus_2B	G4	MDA-MB-231_ONTARGETPlus_2B_G4	L-010047-01	64333	ARHGAP9			2.322735273						-3.748757389	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G5	MDA-MB-231_ONTARGETPlus_2B_G5	L-009304-00	395	ARHGAP6									-1.558060518	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G6	MDA-MB-231_ONTARGETPlus_2B_G6	L-009136-00	116985	ARAP1									-1.776517137	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G7	MDA-MB-231_ONTARGETPlus_2B_G7	L-014175-00	9901	SRGAP3		2.400983152							-1.950150086	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	G9	MDA-MB-231_ONTARGETPlus_2B_G9	L-008277-00	9411	ARHGAP29						2.130773956				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	I13	MDA-MB-231_ONTARGETPlus_2B_I13	L-024189-02	343578	ARHGAP40						1.50643661				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	I17	MDA-MB-231_ONTARGETPlus_2B_I17	L-009130-01	257106	ARHGAP30			2.22719472							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2B	I19	MDA-MB-231_ONTARGETPlus_2B_I19	L-010256-00	90627	STARD13									-2.154255328	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I21	MDA-MB-231_ONTARGETPlus_2B_I21	L-010254-01	9754	STARD8			2.561586655			3.431195735			-3.29719795	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I3	MDA-MB-231_ONTARGETPlus_2B_I3	L-006539-01	4649	MYO9A			1.725606818	1.970527102		1.501785187			-2.438457813	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I4	MDA-MB-231_ONTARGETPlus_2B_I4	L-018019-02	55843	ARHGAP15									-2.245344849	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I5	MDA-MB-231_ONTARGETPlus_2B_I5	L-008277-00	9411	ARHGAP29						2.505969419			-1.873166661	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I6	MDA-MB-231_ONTARGETPlus_2B_I6	L-027281-01	201176	ARHGAP27									-3.406028735	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I7	MDA-MB-231_ONTARGETPlus_2B_I7	L-018322-02	84986	ARHGAP19			3.134829971			2.129785528			-2.669891151	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I8	MDA-MB-231_ONTARGETPlus_2B_I8	L-010026-00	4952	OCRL	2.65770727								-1.55965903	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	I9	MDA-MB-231_ONTARGETPlus_2B_I9	L-008966-00	392	ARHGAP1			2.442160964			1.982277254			-2.398085136	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	K11	MDA-MB-231_ONTARGETPlus_2B_K11	L-021617-02	84144	SYDE2	4.164662655		1.988343338							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2B	K15	MDA-MB-231_ONTARGETPlus_2B_K15	L-021617-02	84144	SYDE2	2.280968424									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2B	K17	MDA-MB-231_ONTARGETPlus_2B_K17	L-024189-02	343578	ARHGAP40		3.972916003	1.70172168						-2.105550737	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	K19	MDA-MB-231_ONTARGETPlus_2B_K19	L-032590-01	80728	ARHGAP39	4.164662655		2.991519142			1.654933312			-1.975386584	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	K3	MDA-MB-231_ONTARGETPlus_2B_K3	L-014175-00	9901	SRGAP3			3.469221906							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2B	K5	MDA-MB-231_ONTARGETPlus_2B_K5	L-009130-01	257106	ARHGAP30			3.134829971						-2.269573105	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	K9	MDA-MB-231_ONTARGETPlus_2B_K9	L-021125-00	55635	DEPDC1		3.972916003		2.365366186						yes	well		"Large, spread"		Fan					
MDA-MB-231_ONTARGETPlus_2B	M13	MDA-MB-231_ONTARGETPlus_2B_M13	L-003020-00	5295	PIK3R1						1.628652768				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	M15	MDA-MB-231_ONTARGETPlus_2B_M15	L-023893-00	23526	HMHA1	1.904229578	7.116781705	2.609356931			6.559336311			-5.269424197	yes	well	Spindly	"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	M17	MDA-MB-231_ONTARGETPlus_2B_M17	L-023893-00	23526	HMHA1		4.49689362	3.516992182			7.486248767			-5.089163214	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	M19	MDA-MB-231_ONTARGETPlus_2B_M19	L-023577-01	57514	ARHGAP31	1.527490732									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2B	M21	MDA-MB-231_ONTARGETPlus_2B_M21	L-008966-00	392	ARHGAP1		3.448938386	2.848208313			2.775693851				yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	M3	MDA-MB-231_ONTARGETPlus_2B_M3	L-010256-00	90627	STARD13					2.565173529		-2.907183046			yes	well					"Round, small"		Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2B	M5	MDA-MB-231_ONTARGETPlus_2B_M5	L-003020-00	5295	PIK3R1			1.606181127			2.043385333			-1.617199621	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	M7	MDA-MB-231_ONTARGETPlus_2B_M7	L-014713-01	83478	ARHGAP24				3.155044354		2.427941787				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2B	M9	MDA-MB-231_ONTARGETPlus_2B_M9	L-009225-01	115703	ARHGAP33	2.280968424								-2.48262133	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
