Plate,Well Number,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,ORF Identifier,hORFeome V5.1 Clone Description,ORF Comments,Reagent Design Gene Annotation Build,Gene Identifier,Gene Symbol,Analysis Gene Annotation Build,Control Type,Control Comments,Channels,Comments,Scored As Nuclear Foci At Initial Stage,Subcellular Localization Based On Secondary Screening,Scored Subcellular Localization By Secondary Screening,Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name,Phenotype 1 Term Accession,Phenotype 2,Phenotype 2 Term Name,Phenotype 2 Term Accession,Phenotype 3,Phenotype 3 Term Name,Phenotype 3 Term Accession,Phenotype 4,Phenotype 4 Term Name,Phenotype 4 Term Accession,Phenotype 5,Phenotype 5 Term Name,Phenotype 5 Term Accession,Phenotype 6,Phenotype 6 Term Name,Phenotype 6 Term Accession,Phenotype 7,Phenotype 7 Term Name,Phenotype 7 Term Accession,Phenotype 8,Phenotype 8 Term Name,Phenotype 8 Term Accession
11001,79,G7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2746,"Homo sapiens signal peptidase complex subunit 1 homolog (S. cerevisiae), mRNA (cDNA clone MGC:4899 IMAGE:3462307), complete cds.",hORFeome V5.1 identifier,,28972,SPCS1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,80,G8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,183,Homo sapiens chromosome 9 open reading frame 80,hORFeome V5.1 identifier,,58493,C9orf80,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,81,G9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10178,Homo sapiens chromosome 20 open reading frame 10,hORFeome V5.1 identifier,,27296,TP53TG5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,yes,yes,UNKNOWN,yes,single replicate of reagent,protein localized in an uncharacterized nuclear subcompartment,protein localized in nucleus phenotype,CMPO_0000398,,,,,,,,,,,,,,,,,,,,,
11001,82,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8815,Homo sapiens leucine rich repeat (in FLII) interacting protein 1,hORFeome V5.1 identifier,,9208,LRRFIP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,83,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,463,Homo sapiens EphA4,hORFeome V5.1 identifier,,2043,EPHA4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,84,G12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,85,H1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,3075,"Homo sapiens ATPase inhibitory factor 1, transcript variant 1",hORFeome V5.1 identifier,,93974,ATPIF1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,86,H2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8600,Homo sapiens tumor differentially expressed 2-like,hORFeome V5.1 identifier,,347735,SERINC2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,87,H3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,714,"Homo sapiens mitochondrial ribosomal protein S33, transcript variant 2",hORFeome V5.1 identifier,,51650,MRPS33,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,88,H4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10188,Homo sapiens hypothetical protein FLJ36004,hORFeome V5.1 identifier,,160492,IFLTD1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,89,H5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9356,"Homo sapiens transient receptor potential cation channel, subfamily V, member 6",hORFeome V5.1 identifier,,55503,TRPV6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,90,H6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,540,"Homo sapiens chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha",hORFeome V5.1 identifier,,2919,CXCL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,91,H7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,354,Homo sapiens hypothetical protein BC008131,hORFeome V5.1 identifier,,142937,LOC142937,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,92,H8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,598,Homo sapiens tubulin-specific chaperone a,hORFeome V5.1 identifier,,6902,TBCA,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,93,H9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,1800,Homo sapiens brain protein 44-like,hORFeome V5.1 identifier,,51660,BRP44L,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,94,H10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8620,Homo sapiens hypothetical protein from EUROIMAGE 1977056,hORFeome V5.1 identifier,,56965,PARP6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,95,H11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,3099,Homo sapiens chromosome 10 open reading frame 104,hORFeome V5.1 identifier,,119504,ANAPC16,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,96,H12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,1,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,542,Homo sapiens ribosomal protein L35a,hORFeome V5.1 identifier,,6165,RPL35A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,2,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9240,Homo sapiens cofilin pseudogene 1,hORFeome V5.1 identifier,,142913,CFLP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,3,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,390,Homo sapiens hypothetical protein MGC15416,hORFeome V5.1 identifier,,84331,FAM195A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,4,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10179,Homo sapiens intestinal cell (MAK-like) kinase,hORFeome V5.1 identifier,,22858,ICK,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,5,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8586,"Homo sapiens cysteine conjugate-beta lyase; cytoplasmic (glutamine transaminase K, kyneurenine aminotransferase",hORFeome V5.1 identifier,,883,CCBL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,6,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,261,Homo sapiens urocortin 2,hORFeome V5.1 identifier,,90226,UCN2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,7,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,477,"Homo sapiens sorting nexin 3, transcript variant 3",hORFeome V5.1 identifier,,8724,SNX3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,8,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9570,Homo sapiens hypothetical protein MGC40107,hORFeome V5.1 identifier,,254863,C17orf61,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,9,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8816,"Homo sapiens crystallin, zeta (quinone reductase)-like 1",hORFeome V5.1 identifier,,9946,CRYZL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,10,A10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,796,Homo sapiens hypothetical protein FLJ20508,hORFeome V5.1 identifier,,54955,C1orf109,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,11,A11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,330,Homo sapiens TYRO protein tyrosine kinase binding protein,hORFeome V5.1 identifier,,7305,TYROBP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,12,A12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2805,"Homo sapiens ring finger protein 7, transcript variant 1",hORFeome V5.1 identifier,,9616,RNF7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,13,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,38,"Homo sapiens ribosomal protein, large, P1",hORFeome V5.1 identifier,,6176,RPLP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,14,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8602,Homo sapiens tripartite motif-containing 31,hORFeome V5.1 identifier,,11074,TRIM31,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,15,B3,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,16,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9233,Homo sapiens cocaine- and amphetamine-regulated transcript,hORFeome V5.1 identifier,,9607,CARTPT,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,17,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,923,Homo sapiens t-complex-associated-testis-expressed 1-like,hORFeome V5.1 identifier,,6990,DYNLT3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,18,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9944,Homo sapiens palmitoyl-protein thioesterase 2,hORFeome V5.1 identifier,,9374,EGFL8,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,19,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9235,Homo sapiens G antigen 5,hORFeome V5.1 identifier,,2577,GAGE12I,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,20,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9688,Homo sapiens KIAA0542 gene product,hORFeome V5.1 identifier,,9814,SFI1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,21,B9,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,22,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9938,Homo sapiens glycine N-methyltransferase,hORFeome V5.1 identifier,,27232,GNMT,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,23,B11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9514,Homo sapiens galanin,hORFeome V5.1 identifier,,51083,GAL,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,yes,yes,UNKNOWN,yes,single replicate of reagent,protein localized in an uncharacterized nuclear subcompartment,protein localized in nucleus phenotype,CMPO_0000398,,,,,,,,,,,,,,,,,,,,,
11002,24,B12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9768,Homo sapiens hypothetical protein MGC45562,hORFeome V5.1 identifier,,125113,KRT222,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,25,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9958,"Homo sapiens orthodenticle homolog 2 (Drosophila), transcript variant 1",hORFeome V5.1 identifier,,5015,OTX2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,26,C2,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,27,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9804,"Homo sapiens fatty acid binding protein 1, liver",hORFeome V5.1 identifier,,2168,FABP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,28,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9783,"Homo sapiens alpha-2-glycoprotein 1, zinc",hORFeome V5.1 identifier,,563,AZGP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,29,C5,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,30,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10071,"Homo sapiens histone 1, H2am",hORFeome V5.1 identifier,,8336,HIST1H2AM,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,31,C7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10072,Homo sapiens ribosomal protein S15a,hORFeome V5.1 identifier,,6210,RPS15A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,32,C8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10007,Homo sapiens x 009 protein,hORFeome V5.1 identifier,,56986,DTWD1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,33,C9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9840,Homo sapiens KIAA1238 protein,hORFeome V5.1 identifier,,57494,RIMKLB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,34,C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8469,Homo sapiens acyl-Coenzyme A binding domain containing 4,hORFeome V5.1 identifier,,79777,ACBD4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,35,C11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10182,Homo sapiens hypothetical protein LOC374768,hORFeome V5.1 identifier,,374768,SPEM1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,36,C12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9500,Homo sapiens hypothetical protein LOC93380,hORFeome V5.1 identifier,,93380,MMGT1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,37,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10097,Homo sapiens chromosome 6 open reading frame 188,hORFeome V5.1 identifier,,254228,FAM26E,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,38,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10029,Homo sapiens parathyroid hormone-responsive B1 gene,hORFeome V5.1 identifier,,27241,BBS9,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,39,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9314,Homo sapiens Norrie disease (pseudoglioma,hORFeome V5.1 identifier,,4693,NDP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,40,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10080,"Homo sapiens catenin, beta like 1",hORFeome V5.1 identifier,,56259,CTNNBL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,41,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9780,Homo sapiens similar to fibronectin type 3 and SPRY domain-containing protein,hORFeome V5.1 identifier,,405752,FSD1L,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,42,D6,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,43,D7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9685,Homo sapiens putative homeodomain transcription factor 2,hORFeome V5.1 identifier,,57157,PHTF2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,44,D8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9859,Homo sapiens transmembrane protein 10,hORFeome V5.1 identifier,,93377,OPALIN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,45,D9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5608,Homo sapiens mitochondrial ribosomal protein S18C,hORFeome V5.1 identifier,,51023,MRPS18C,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,46,D10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9220,Homo sapiens KIAA1815,hORFeome V5.1 identifier,,79956,ERMP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,47,D11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9200,Homo sapiens hypothetical protein MGC34824,hORFeome V5.1 identifier,,285154,C2orf58,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,48,D12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9019,"Homo sapiens serine palmitoyltransferase, long chain base subunit 1, transcript variant 2",hORFeome V5.1 identifier,,10558,SPTLC1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,49,E1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10147,Homo sapiens dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related,hORFeome V5.1 identifier,,1845,DUSP3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,50,E2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6212,Homo sapiens synaptogyrin 3,hORFeome V5.1 identifier,,,SYNGR3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,51,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5685,Homo sapiens 13kDa differentiation-associated protein,hORFeome V5.1 identifier,,55967,NDUFA12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,52,E4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9937,Homo sapiens G protein-coupled receptor 55,hORFeome V5.1 identifier,,9290,GPR55,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,53,E5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5763,Homo sapiens uncharacterized hematopoietic stem/progenitor cells protein MDS032,hORFeome V5.1 identifier,,55850,USE1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,54,E6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10226,Homo sapiens platelet activating receptor homolog,hORFeome V5.1 identifier,,29909,GPR171,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,55,E7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9376,Homo sapiens cystatin 9-like (mouse,hORFeome V5.1 identifier,,128821,CST9L,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,56,E8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5808,"Homo sapiens hemoglobin, beta",hORFeome V5.1 identifier,,3043,HBB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,57,E9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10006,"Homo sapiens Ras association (RalGDS/AF-6) domain family 4, transcript variant 1",hORFeome V5.1 identifier,,83937,RASSF4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,58,E10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9943,"Homo sapiens cholinergic receptor, nicotinic, alpha polypeptide 7",hORFeome V5.1 identifier,,1139,CHRNA7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,59,E11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8259,Homo sapiens hypothetical protein MGC34713,hORFeome V5.1 identifier,,285600,C5orf36,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,60,E12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8218,Homo sapiens WD repeat domain 22,hORFeome V5.1 identifier,,8816,DCAF5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,61,F1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8362,"Homo sapiens NK2 transcription factor related, locus 5 (Drosophila",hORFeome V5.1 identifier,,1482,NKX2-5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,62,F2,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,63,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9950,Homo sapiens chromosome 20 open reading frame 77,hORFeome V5.1 identifier,,58490,RPRD1B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,64,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,10177,"Homo sapiens FK506 binding protein 6, 36kDa",hORFeome V5.1 identifier,,8468,FKBP6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,65,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9734,"Homo sapiens ubiquitin-conjugating enzyme E2L 6, transcript variant 1",hORFeome V5.1 identifier,,9246,UBE2L6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,66,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5592,"Homo sapiens glia maturation factor, beta",hORFeome V5.1 identifier,,2764,GMFB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,67,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8253,"Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 2 (Fe65-like",hORFeome V5.1 identifier,,323,APBB2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
