Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Compound Broad Identifier	Compound Broad Identifier Short	Compound Name	Compound Source	Compound SMILES	PubChem InChIKey	Dose	Control Type	Control Comments	Channels
20585	B17	41	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K28494619-001-05-0	BRD-K28494619	Sulfamethoxazole	Prestwick Chemical Inc.	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	JLKIGFTWXXRPMT-UHFFFAOYSA-N	3.95 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B18	42	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K15025317-001-04-5	BRD-K15025317	BAY 11-7082	Biomol International Inc.	Cc1ccc(cc1)S(=O)(=O)/C=C/C#N	DOEWDSDBFRHVAP-KRXBUXKQSA-N	12.06 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B19	43	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K88568253-011-03-3	BRD-K88568253	Iproniazide phosphate	Prestwick Chemical Inc.	CC(C)NNC(=O)c1ccncc1	NYMGNSNKLVNMIA-UHFFFAOYSA-N	3.61 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B20	44	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K71726959-001-05-9	BRD-K71726959	N9-Isopropylolomoucine	Biomol International Inc.	CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc12	WHDJEAZLMYPLGL-UHFFFAOYSA-N	7.66 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B21	45	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K68538666-001-03-2	BRD-K68538666	Aceclofenac	Prestwick Chemical Inc.	OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl	MNIPYSSQXLZQLJ-UHFFFAOYSA-N	2.82 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B22	46	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A07952294-001-02-3	BRD-A07952294	"L-744,832"	Biomol International Inc.	CCC(C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS	PGOKBMWPBDRDGN-LVCZELDUSA-N	4.47 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B23	47	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K89055274-048-04-5	BRD-K89055274	Alverine citrate salt	Prestwick Chemical Inc.	CCN(CCCc1ccccc1)CCCc2ccccc2	ZPFXAOWNKLFJDN-UHFFFAOYSA-N	2.11 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	B24	48	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K13079976-001-02-0	BRD-K13079976	K252A	Biomol International Inc.	COC(=O)[C@@]1(O)C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	KOZFSFOOLUUIGY-FYCNXDEQSA-N	0.53 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C1	49	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K73109821-001-05-2	BRD-K73109821	DIAZOXIDE	Biomol International Inc.	CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1	GDLBFKVLRPITMI-UHFFFAOYSA-N	10.84 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C2	50	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K70881766-001-02-3	BRD-K70881766	Solanine alpha	Prestwick Chemical Inc.	C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)N9C[C@@H](C)CC[C@H]19	ZGVSETXHNHBTRK-UDJLNJFBSA-N	1.15 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C3	51	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K81272440-001-02-6	BRD-K81272440	DANTROLENE	Biomol International Inc.	[O-][N+](=O)c1ccc(cc1)c2ccc(/C=N/N3CC(=O)NC3=O)o2	OZOMQRBLCMDCEG-VIZOYTHASA-N	7.96 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C4	52	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A25875308-001-02-8	BRD-A25875308	Protoveratrine A	Prestwick Chemical Inc.	CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)C4C[C@]5(O[C@]6(O)[C@H]7[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]5[C@@]41O)[C@@]7(C)CC[C@@H]6OC(=O)[C@](C)(O)CC	HYTGGNIMZXFORS-IBVMHWDQSA-N	1.26 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C5	53	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A10420615-001-02-8	BRD-A10420615	CYCLOPIAZONIC ACID	Biomol International Inc.	CC(=O)C1C(=O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O	TZCOBUQKVNFIQF-ARUUDZKJSA-N	7.43 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C6	54	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K42142750-001-04-9	BRD-K42142750	Retrorsine	Prestwick Chemical Inc.	C/C=C\\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]32	BCJMNZRQJAVDLD-CQRYIUNCSA-N	2.85 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C7	55	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K02157199-001-02-8	BRD-K02157199	cytochalasin B	Biomol International Inc.	C[C@H]1[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@@]42OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]4[C@H](O)C1=C	GBOGMAARMMDZGR-FFXRSMCQSA-N	5.21 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C8	56	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A78295502-337-03-5	BRD-A78295502	Hydroquinine hydrobromide hydrate	Prestwick Chemical Inc.	CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c3ccnc4ccc(OC)cc34	LJOQGZACKSYWCH-VOMFEXJBSA-N	2.35 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C9	57	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A69815203-001-04-3	BRD-A69815203	cyclosporin A	Biomol International Inc.	CCC1NC(=O)C(C(O)C(C)C/C=C/C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C	PMATZTZNYRCHOR-IMVLJIQESA-N	2.08 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C10	58	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A47494775-003-03-0	BRD-A47494775	Dipivefrin hydrochloride	Prestwick Chemical Inc.	CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1	OCUJLLGVOUDECM-UHFFFAOYSA-N	2.58 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C11	59	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C12	60	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C13	61	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A95580639-001-02-9	BRD-A95580639	cycloheximide	Biomol International Inc.	C[C@H]1C[C@H](C)C(=O)C(C1)[C@H](O)CC2CC(=O)NC(=O)C2	YPHMISFOHDHNIV-AWQJKBAPSA-N	8.89 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C14	62	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A08187463-001-03-8	BRD-A08187463	Racecadotril	Prestwick Chemical Inc.	CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2	ODUOJXZPIYUATO-UHFFFAOYSA-N	2.59 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C15	63	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C16	64	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C17	65	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K98530306-001-02-1	BRD-K98530306	clonidine	Biomol International Inc.	Clc1cccc(Cl)c1N=C2NCCN2	GJSURZIOUXUGAL-UHFFFAOYSA-N	10.87 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C18	66	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A19053259-003-03-3	BRD-A19053259	Pseudopelletierine hydrochloride	Prestwick Chemical Inc.	CN1C2CCCC1CC(=O)C2	RHWSKVCZXBAWLZ-UHFFFAOYSA-N	5.27 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C19	67	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K96188950-001-04-5	BRD-K96188950	CAPE	Biomol International Inc.	Oc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O	SWUARLUWKZWEBQ-VQHVLOKHSA-N	8.79 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C20	68	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K74186897-001-02-5	BRD-K74186897	Cytisine (-)	Prestwick Chemical Inc.	O=c1cccc2[C@H]3CNC[C@H](C3)Cn21	ANJTVLIZGCUXLD-DTWKUNHWSA-N	5.26 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C21	69	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K87904882-001-02-3	BRD-K87904882	chelerythrine	Biomol International Inc.	COc1ccc2c(c[n+](C)c3c2ccc4cc5OCOc5cc43)c1OC	LLEJIEBFSOEYIV-UHFFFAOYSA-N	7.18 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C22	70	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K12630395-003-03-8	BRD-K12630395	Harmane hydrochloride	Prestwick Chemical Inc.	Cc1nccc2c3ccccc3[nH]c12	PSFDQSOCUJVVGF-UHFFFAOYSA-N	4.57 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C23	71	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A35623999-001-03-2	BRD-A35623999	CGP-37157	Biomol International Inc.	Clc1ccc2NC(=O)CSC(c3ccccc3Cl)c2c1	KQEPIRKXSUIUTH-UHFFFAOYSA-N	7.71 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	C24	72	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K17674993-001-03-1	BRD-K17674993	Diflorasone Diacetate	Prestwick Chemical Inc.	C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C	BOBLHFUVNSFZPJ-JOYXJVLSSA-N	2.02 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D1	73	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K88809146-003-02-1	BRD-K88809146	Tranylcypromine hydrochloride	Prestwick Chemical Inc.	N[C@H]1C[C@@H]1c2ccccc2	AELCINSCMGFISI-BDAKNGLRSA-N;AELCINSCMGFISI-YGPZHTELSA-N	5.89 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D2	74	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K94979336-001-06-9	BRD-K94979336	IBMX	Biomol International Inc.	CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c12	APIXJSLKIYYUKG-UHFFFAOYSA-N	11.25 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D3	75	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K83064458-001-05-7	BRD-K83064458	Etofylline	Prestwick Chemical Inc.	Cn1c(=O)n(C)c2ncn(CCO)c2c1=O	NWPRCRWQMGIBOT-UHFFFAOYSA-N	4.46 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D4	76	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A47065382-001-02-9	BRD-A47065382	Huperzine A [(-)-Huperzine A]	Biomol International Inc.	C/C=C/1\\C2Cc3[nH]c(=O)ccc3C1(N)CC(=C2)C	ZRJBHWIHUMBLCN-QDEBKDIKSA-N	10.32 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D5	77	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K76927775-001-05-0	BRD-K76927775	Nitrofurantoin	Prestwick Chemical Inc.	[O-][N+](=O)c1ccc(/C=N/N2CC(=O)NC2=O)o1	NXFQHRVNIOXGAQ-YCRREMRBSA-N	4.20 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D6	78	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K05434375-001-04-0	BRD-K05434375	HA-1004	Biomol International Inc.	NC(=N)NCCNS(=O)(=O)c1cccc2cnccc12	MZNDNBFMSVMUCX-UHFFFAOYSA-N	8.52 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D7	79	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K21283037-003-03-9	BRD-K21283037	Riluzole hydrochloride	Prestwick Chemical Inc.	Nc1nc2ccc(OC(F)(F)F)cc2s1	FTALBRSUTCGOEG-UHFFFAOYSA-N	3.69 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20585	D8	80	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K27737647-001-04-2	BRD-K27737647	H-89	Biomol International Inc.	Brc1ccc(/C=C/CNCCNS(=O)(=O)c2cccc3cnccc23)cc1	ZKZXNDJNWUTGDK-NSCUHMNNSA-N	5.60 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
