Replicate,Plate,Well,Gene Identifier %% url=http://www.pombase.org/spombe/result/%s,Strain Name,Gene Symbol,Control Type,Control Comments,Reproducibility of Shape Hits,Reproducibility of microtubule hits,Reproducibility of cell cycle progression hits,Visual Shape Hit,Visual Microtubule Hit,Conservation in S. cerevisiae,Conservation in Vertebrates,Conservation in H. sapiens,Mineotaur Hit Type,Phenotype 1,Ontology Term Name 1a,Term Source Accession 1a,Ontology Term Name 1b,Term Source Accession 1b,Phenotype 2,Ontology Term Name 2a,Term Source Accession 2a,Ontology Term Name 2b,Term Source Accession 2b,Phenotype 3,Ontology Term Name 3a,Term Source Accession 3a,Ontology Term Name 3b,Term Source Accession 3b,Phenotype 4,Ontology Term Name 4a,Term Source Accession 4a,Ontology Term Name 4b,Term Source Accession 4b,Phenotype 5,Ontology Term Name 5a,Term Source Accession 5a,Ontology Term Name 5b,Term Source Accession 5b,Phenotype 6,Ontology Term Name 6a,Term Source Accession 6a,Ontology Term Name 6b,Term Source Accession 6b,Phenotype 7,Ontology Term Name 7a,Term Source Accession 7a,Ontology Term Name 7b,Term Source Accession 7b
1,X_110505_S28,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110506_S19,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110506_S20,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S21,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S26,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110511_S29,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110511_S30,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110513_S31,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110514_S32,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110516_S33,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,A9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,B9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,C9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,D9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,E9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,F9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,G9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H1,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H10,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H11,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H12,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H2,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H3,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H4,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H5,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H6,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H7,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H8,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110702_MS1404WT_testplate,H9,control ,MS1404,,positive control,positive control (wild type),,,,,,,,,control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110406_S17,B5,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110406_S18,B6,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110429_S23,B11,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110429_S24,B12,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110502_S10,A10,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110502_S12,A12,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110503_S11,A11,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110503_S8,A8,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110505_S27,C3,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110505_S28,C4,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110506_S19,B7,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110506_S20,B8,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S21,B9,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B10,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C1,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S26,C2,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110511_S29,C5,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110511_S30,C6,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110513_S31,C7,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110514_S32,C8,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110516_S33,C9,,DarkMal3,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110516_S33,H11,,ED666,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110516_S33,H12,,ED668,,technical control,dark control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A1,SPAC589.11,mug82,mug82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A10,SPBC2G2.05,rpl1603,rpl1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A11,SPBC3D6.09,dpb4,dpb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A12,SPBCPT2R1.02,SPBCPT2R1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A3,SPAC8C9.19,SPAC8C9.19,,,,8/9,4/8,3/6,,yes,yes,yes,,shape hit;microtubule hit;cell cycle hit,viable stubby vegetative cell,stubby cell,CMPO_0000367,,,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,IP increased,more cells with interphase microtubule arrays,CMPO_0000383,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,PAA reduced,not available yet,not available yet,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A4,SPAPB17E12.03,SPAPB17E12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A5,SPAPB21F2.03,slx9,slx9,,,,2/4,,,,,yes,yes,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A6,SPBC146.10,mug57,mug57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A7,SPBC1685.10,rps27,rps27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A8,SPBC1711.15c,SPBC1711.15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,A9,SPBC23G7.15c,rpp202,rpp202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B1,SPAC5D6.01,rps2202,rps2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B10,SPBC30D10.09c,SPBC30D10.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B11,SPBC4B4.06,vps25,vps25,,,4/5,2/4,,,,yes,yes,yes,shape hit;microtubule hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B12,SPBCPT2R1.03,SPBCPT2R1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B2,SPAC6B12.06c,rrg9,rrg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B3,SPAC8E11.04c,SPAC8E11.04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B4,SPAPB17E12.04c,csn2,csn2,,,6/8,5/7,,,,,yes,,shape hit;microtubule hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B5,SPAPB2B4.06,SPAPB2B4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B6,SPBC14C8.04,SPBC14C8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110213_S2_Blue1000,B7,SPBC16A3.07c,nrm1,nrm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
