Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	n	ext	ecc	Ato	Nex	Nin	Nto	AF	BC	C	M	LA	P	Cluster	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9	Phenotype 10	Phenotype 11	Phenotype 12	Phenotype 13	Phenotype 14	Phenotype 15	Phenotype 16	Phenotype 17	Phenotype 18
HT07_H9	M-003296-02	5925	RB1		0	0	0	0	-0.509	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_I12	M-008661-00	4774	NFIA		0	0	0	0	-0.823	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_I13	M-003900-03	3727	JUND		0	0	0	0	0	0	0	0.915	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT07_I16	M-008362-00	4782	NFIC		0	0	0	0	0.65	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT07_I19	M-006994-00	51621	KLF13		0	0	0	0	0	0	0	0	0	0	0	0.681	0		yes	multiple reagents																		other phenotype
HT07_J13	M-011104-00	5994	RFXAP		0	0	0	0	0	0	0.721	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_K11	M-012289-00	10660	LBX1		0	1	0	0	1	0	0	0.992	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_K14	M-011341-00	4821	NKX2-2		0	0	0	0	0	0	0	0	0	0	0.981	0	0	11	yes	multiple reagents											metaphase cells							
HT07_K6	M-013665-00	4796	NFKBIL2		0	0.999	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT07_N17	M-012446-00	22938	SNW1		0	0	0	0	1	0	0	0	0	0	1	0	0		yes	multiple reagents																		other phenotype
HT07_N18	M-009680-00	22797	TFEC		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT07_N20	M-011404-01	7050	TGIF1		0	0	0.751	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT07_N8	M-016232-00	7024	TFCP2		0	0	0	0	0	0	0.95	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_N9	M-017522-00	6605;400129;LOC400129	SMARCE1;LOC400129;LOC400129	"siRNA matched to more than one gene (6605;400129;LOC400129,SMARCE1;LOC400129;LOC400129)"	0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT07_O12	M-011745-00	5081	PAX7		0	0	0.774	0	0	0	0	0	0	0	0	0	0.999	4+6	yes	multiple reagents				cells with protrusions		elongated cells with protrusions												
HT07_O9	M-009362-00	4205	MEF2A		0	0	0.867	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT07_P13	M-026959-00	6667	SP1		-0.567	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT07_P21	M-020199-00	25803	SPDEF		-0.652	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_H20	M-008128-01	2232	FDXR		0	0	0	0	1	0.993	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_H7	M-005819-01	93979	CPA5		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT08_I15	M-010993-00	326	AIRE		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT08_I21	M-016947-00	54700;653390;LOC100134163	RRN3;LOC653390;LOC100134163	"siRNA matched to more than one gene (54700;653390;LOC100134163,RRN3;LOC653390;LOC100134163)"	-0.507	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_J5	M-011631-00	1428	CRYM		0	0	0	0	-0.518	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_J7	M-008314-00	51380	CSAD		0	0	0	-0.694	0	0	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_K14	M-010376-01	226	ALDOA		-0.502	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_L21	M-008600-00	51706	CYB5R1		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT08_L8	M-010093-01	2342	FNTB		0	0	0.986	0	0	0	0	0	0	0	0	0	0.905	6	yes	multiple reagents						elongated cells with protrusions												
HT08_M11	M-010518-00	3646	EIF3E		-0.595	0	0.79	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT08_M15	M-009036-00	728689;8663	EIF3CL;EIF3C	"siRNA matched to more than one gene (728689;8663,EIF3CL;EIF3C)"	-0.567	-0.893	-1	0	-0.97	0	0.953	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT08_M17	M-019196-00	8662	EIF3B		-0.563	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_M21	M-003884-02	LOC100131693;1977;LOC100131565;LOC100132918	LOC100131693;EIF4E;LOC100131565;LOC100132918	"siRNA matched to more than one gene (LOC100131693;1977;LOC100131565;LOC100132918,LOC100131693;EIF4E;LOC100131565;LOC100132918)"	-0.613	0	0	0	-0.677	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_N19	M-008290-01	51163	DBR1		-0.512	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT08_P14	M-008900-00	2628	GATM		0	0	0	0	0	0	0.988	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_A9	M-016477-00	9453	GGPS1		-0.563	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_B20	M-004270-00	6240	RRM1		-0.75	1	0	0	1	1	-1	0	1	0	0	0	1	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT09_C14	M-011920-00	9215	LARGE		-0.586	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_C19	M-008253-00	9380	GRHPR		0	-0.886	0	0	-0.939	0	1	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT09_E19	M-012541-00	2990	GUSB		-0.54	0	0	0	0	0	0	0	0	0	0	0	0.92	4	yes	multiple reagents				cells with protrusions														
HT09_H21	M-005250-00	5289	PIK3C3		-0.572	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_J15	M-006000-01	5328	PLAU		0	0	0	0	0	0.716	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_J7	M-004782-00	23396	PIP5K1C		0	0	0	0	-0.857	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_K17	M-008983-01	3291;LOC100133208	HSD11B2;LOC100133208	"siRNA matched to more than one gene (3291;LOC100133208,HSD11B2;LOC100133208)"	0	1	0	0	0	0	-1	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_L13	M-011943-00	5433	POLR2D		0	-0.579	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_L5	M-011099-00	5373	PMM2		0	0	0	0	0	0.765	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_M20	M-012589-00	4729	NDUFV2		-0.507	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_N11	M-008383-00	5498	PPOX		0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT09_N19	M-009543-00	5625	PRODH		-0.661	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_N21	M-013098-00	58510	PRODH2		-0.673	0	0.603	0	0	0	0	0	0	0	0	0	0.997	4	yes	multiple reagents				cells with protrusions														
HT09_O11	M-005839-00	1512	CTSH		0	0	0	0	0	0	0.999	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT09_O19	M-005849-01	50846;LOC100128399	DHH;LOC100128399	"siRNA matched to more than one gene (50846;LOC100128399,DHH;LOC100128399)"	0	0	0.807	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT09_O6	M-009809-00	23530	NNT		0	0.948	0	0	0	0	0	0.503	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT10_B13	M-009874-01	7143	TNR		0	-0.785	-0.981	0	0	0	1	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT10_C15	M-020194-00	728160;7366;7367	LOC728160;UGT2B15;UGT2B17	"siRNA matched to more than one gene (728160;7366;7367,LOC728160;UGT2B15;UGT2B17)"	0	-0.746	0	0	-0.647	0	0.842	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_D12	M-008609-01	1487	CTBP1		0	0	0	0	0	0	0	0	0	0	0.516	0	0		yes	multiple reagents																		other phenotype
HT10_E20	M-005804-00	824	CAPN2		0	0	0	0	-0.913	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_E9	M-032278-00	10975	UQCR		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT10_F12	M-010052-01	1621	DBH		0	0	0	0	-0.82	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_F5	M-017438-00	7185	TRAF1		0	0	0	-0.715	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_G13	M-012565-00	28	ABO		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT10_H18	M-016280-00	1773	DSE1		1	0	0	0	0	0	0.528	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT10_H21	M-008265-00	10383	TUBB2C		0	0	0	0	-0.556	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_H8	M-004424-01	1676	DFFA		0	-0.667	-1	0	-0.519	0	0	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT10_J20	M-005859-01	9427	ECEL1		0	0	-0.935	0	0	0	0.739	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT10_J21	M-013382-00	LOC100133337;7314;LOC648390;648390	LOC100133337;UBB;LOC648390;LOC648390	"siRNA matched to more than one gene (LOC100133337;7314;LOC648390;648390,LOC100133337;UBB;LOC648390;LOC648390)"	-0.929	-0.952	-1	0	-0.974	1	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_K13	M-003807-00	9507	ADAMTS4		0.998	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT10_L21	M-014320-00	59286	UBL5		-0.542	0	0	0	0	0	0.975	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_L6	M-013961-00	25909	AHCTF1		0	0	0	0	-0.831	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_N14	M-005871-00	2155	F7		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT10_N20	M-009364-00	2182	ACSL4		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT10_O11	M-017432-00	200315	APOBEC3A		0	-0.747	0	0	-0.662	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_O14	M-017206-00	117531	TMC1		0	-0.612	0	0	0	0	0.999	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_O17	M-011583-00	379	ARL4D		0	-0.525	0	0	0	0	0.959	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_O9	M-019944-00	10930	APOBEC2		0	-0.844	-0.997	0	0	0	1	0	0	0.994	0	0	0		yes	multiple reagents																		other phenotype
HT10_P19	M-013967-01	27159	CHIA		-0.542	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT10_P21	M-020491-01	30000	TNPO2		-0.747	-0.654	-1	0	-0.994	0	0	0	0	0.522	0	0	0		yes	multiple reagents																		other phenotype
HT10_P6	M-012917-00	23014	FBXO21		0	-0.636	0	0	0	0	0.735	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT11_A14	M-011344-00	4938	OAS1		0	0	0.823	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT11_A22	M-005147-00	4968	OGG1		0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT11_B15	M-006014-02	27429	HTRA2		0	0.792	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_B17	M-010123-01	5682	PSMA1		-0.512	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_B20	M-010378-00	7486;LOC652522	WRN;LOC652522	"siRNA matched to more than one gene (7486;LOC652522,WRN;LOC652522)"	0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT11_B22	M-006102-00	7512	XPNPEP2		-0.583	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_B8	M-032280-00	11219	TREX2		0	0	0	0	0	0	0	0.519	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_C14	M-005130-01	5069	PAPPA		0	0	0	0	0	0.907	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT11_C21	M-019543-00	8519	IFITM1		-0.512	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_D14	M-009652-01	10382	TUBB4		0	0	0	0	0	0	0	0	0	0	0	0.912	0	15	yes	multiple reagents															lamellipodia cells			
HT11_D18	M-006119-00	27032	ATP2C1		0	0	0	1	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT11_E17	M-004630-00	375449	MAST4		0	0	0	0	0	0	0	0	0	0	0	0	0.952	4	yes	multiple reagents				cells with protrusions														
HT11_E22	M-008873-00	5319	PLA2G1B		-0.612	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_E5	M-010172-01	3612	IMPA1		0	0	0	0	0	0	0	0.999	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT11_G22	M-019687-01	5424	POLD1		-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_G8	M-010283-01	30814	PLA2G2E		0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT11_H12	M-020099-01	10381	TUBB3		0	1	0	0	0	0	-1	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_H18	M-006844-00	51175	TUBE1		0	0	0	-0.99	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_H20	M-005160-01	7283;LOC100133673	TUBG1;LOC100133673	"siRNA matched to more than one gene (7283;LOC100133673,TUBG1;LOC100133673)"	0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT11_H23	M-010358-01	22800;LOC100133211;6342	RRAS2;LOC100133211;SCP2	"siRNA matched to more than one gene (22800;LOC100133211;6342,RRAS2;LOC100133211;SCP2)"	0	0	0.998	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT11_I10	M-008746-00	27343	POLL		0	0	0	0	0	0	0	0.661	0.98	0	0	0	0	13	yes	multiple reagents													big cells					
HT11_I12	M-011186-01	5430	POLR2A		-0.919	0	0.999	-0.988	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_I16	M-011357-00	5436	POLR2G		0	0	1	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT11_I8	M-006454-00	5429	POLH		0	-0.576	0	0	0	0	0.99	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_J15	M-020013-00	6419	SETMAR		0	1	0	0	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_J21	M-003540-00	23411	SIRT1		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT11_J6	M-008115-00	131	ADH7		0	0.955	0	0	1	0.999	0	0	0	0	0	0	0.537	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT11_J9	M-012299-00	10856	RUVBL2		0	0.999	0	0	0.978	0	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT11_K13	M-005952-01	4319	MMP10		0.861	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT11_K9	M-005949-01	4285	MIPEP		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT11_L11	M-017294-00	6677	SPAM1		0	0	0	0	0	0	0	0.646	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_L12	M-019280-00	538;LOC644732;644756	ATP7A;LOC644732;LOC644756	"siRNA matched to more than one gene (538;LOC644732;644756,ATP7A;LOC644732;LOC644756)"	0	1	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT11_L23	M-008310-01	6821	SUOX		-0.699	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_N5	M-009604-01	6839	SUV39H1		0	0.775	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_O12	M-005148-01	5558;LOC100134172;LOC100134355	PRIM2;LOC100134172;LOC100134355	"siRNA matched to more than one gene (5558;LOC100134172;LOC100134355,PRIM2;LOC100134172;LOC100134355)"	0	1	0	0	1	0	-1	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT11_O19	M-020341-00	10514	MYBBP1A		0	0	0	0	0	0	0.852	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_O6	M-009869-01	5534	PPP3R1		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT11_O9	M-011729-00	4351	MPI		0.995	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT11_P11	M-006046-01	7092	TLL1		-0.512	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT11_P19	M-005279-00	7156	TOP3A		0	0	0	0	0	0	0	0	0	0	0	0	0.99	4	yes	multiple reagents				cells with protrusions														
HT11_P6	M-012099-01	10146	G3BP1		0.513	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_A18	M-010064-01	7335;387522;LOC730052;730052;732137;LOC100133558	UBE2V1;TMEM189-UBE2V1;LOC730052;LOC730052;LOC730052;LOC100133558	"siRNA matched to more than one gene (7335;387522;LOC730052;730052;732137;LOC100133558,UBE2V1;TMEM189-UBE2V1;LOC730052;LOC730052;LOC730052;LOC100133558)"	0	0	0	0	-0.985	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_A20	M-021264-00	57109;400347;648948;LOC400347	REXO4;LOC400347;LOC400347;LOC400347	"siRNA matched to more than one gene (57109;400347;648948;LOC400347,REXO4;LOC400347;LOC400347;LOC400347)"	0	0	0	0.964	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT12_A8	M-010540-01	6830	SUPT6H		0	0	1	0	0	0	0	0	0	0	0	0	0.985	6	yes	multiple reagents						elongated cells with protrusions												
HT12_B14	M-011391-00	6590	SLPI		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT12_B23	M-008235-00	50649;LOC730032	ARHGEF4;LOC730032	"siRNA matched to more than one gene (50649;LOC730032,ARHGEF4;LOC730032)"	0	0	0.995	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT12_C13	M-008975-01	5870	RAB6A		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT12_C20	M-007656-01	5149	PDE6H		0	0.999	0	0	1	0.998	0	0	0	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT12_C21	M-004177-01	9367;9366	RAB9A;RAB9P1	"siRNA matched to more than one gene (9367;9366,RAB9A;RAB9P1)"	0	0	0.988	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT12_C23	M-010353-00	5901;LOC100128266	RAN;LOC100128266	"siRNA matched to more than one gene (5901;LOC100128266,RAN;LOC100128266)"	-0.635	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_D15	M-012207-00	10565	ARFGEF1		0	0	0	0	-0.95	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_F6	M-005265-01	71;LOC648921;648921	ACTG1;LOC648921;LOC648921	"siRNA matched to more than one gene (71;LOC648921;648921,ACTG1;LOC648921;LOC648921)"	0	0	0	0	0.501	0	0	1	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_G21	M-009741-00	6649	SOD3		0	0	0	0	0	0	0	1	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT12_G23	M-009863-00	7173	TPO		-0.524	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_H14	M-006828-00	1778	DYNC1H1		0	1	0	0	0	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_H16	M-012644-00	4621	MYH3		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT12_H6	M-014218-01	64837;LOC100130712	KLC2;LOC100130712	"siRNA matched to more than one gene (64837;LOC100130712,KLC2;LOC100130712)"	0.998	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT12_I12	M-003772-06	8837	CFLAR		-0.651	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_K16	M-004900-01	2821;LOC100133951	GPI;LOC100133951	"siRNA matched to more than one gene (2821;LOC100133951,GPI;LOC100133951)"	-0.699	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_K23	M-003493-02	3065	HDAC1		-0.577	0	0	-0.865	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_M14	M-004581-00	10135	PBEF1		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT12_N11	M-005276-01	5921	RASA1		0	1	0	0	1	0.623	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT12_N15	M-009117-00	22821	RASA3		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT12_N17	M-009411-01	9462	RASAL2		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT12_N20	M-010566-01	10603	SH2B2		0	0	1	0	0	0	0	0	0	0	0	0	1	6	yes	multiple reagents						elongated cells with protrusions												
HT12_N8	M-017577-01	8740	TNFSF14		0	0	0	0	0	0	0	0.907	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT12_N9	M-015881-00	5910	RAP1GDS1		0	0	0	0	0	0	0	0.999	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT12_O12	M-004401-01	834	CASP1		0	0	0.999	0	0	0	0	0	0	0	0	0	1	6	yes	multiple reagents						elongated cells with protrusions												
HT12_O13	M-019109-00	85441	PRIC285		0	0	0.982	0	0	0	0	0	0	0	0	0	1	6	yes	multiple reagents						elongated cells with protrusions												
HT12_O16	M-003477-01	1387	CREBBP		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT12_O20	M-016221-00	9412	MED21		-0.612	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_O23	M-008404-00	11159;LOC100134327;11158	RABL2A;LOC100134327;RABL2B	"siRNA matched to more than one gene (11159;LOC100134327;11158,RABL2A;LOC100134327;RABL2B)"	-0.635	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT12_P16	M-007849-00	922	CD5L		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
