Plate	Well Number	Well	Plate_Well	Quality Control	siRNA Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	Control Type	Score - nuclei stay close together (manual)	Score - strange nuclear shape (manual)	Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	Score - cell migration (manual)	Score - metaphase delay/arrest (manual)	Score - cell death (manual)	Score - metaphase alignment problems/including no metaphase (manual)	Score - pulsating nuclei (manual)	Score - small nucleus (manual)	Score - prometaphase delay/arrest (manual)	Score - condensation without mitosis/collapse of nucleus (manual)	Score - large nucleus (manual)	Score - failure in decondensation (manual)	Score - condensation followed by decondensation without completion of mitosis (manual)	Score - reduced mitotic index (manual)	Score - other (manual)	Score - no phenotype (manual)	Score - cell death (automatic)	Score - binuclear (automatic)	Score - polylobed (automatic)	Score - large (automatic)	Score - dynamic changes (automatic)	Score - mitotic delay/arrest (automatic)	Score - grape (automatic)	Score - migration (speed) (automatic)	Score - migration (distance) (automatic)	Score - increased proliferation (automatic)	siRNA phenotype reproducibility - nuclei stay close together (manual)	siRNA phenotype reproducibility - strange nuclear shape (manual)	siRNA phenotype reproducibility - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	siRNA phenotype reproducibility - cell migration (manual)	siRNA phenotype reproducibility - metaphase delay/arrest (manual)	siRNA phenotype reproducibility - cell death (manual)	siRNA phenotype reproducibility - metaphase alignment problems/including no metaphase (manual)	siRNA phenotype reproducibility - pulsating nuclei (manual)	siRNA phenotype reproducibility - small nucleus (manual)	siRNA phenotype reproducibility - prometaphase delay/arrest (manual)	siRNA phenotype reproducibility - condensation followed by decondensation without completion of mitosis (manual)	siRNA phenotype reproducibility - large nucleus (manual)	siRNA phenotype reproducibility - failure in decondensation (manual)	siRNA phenotype reproducibility - condensation without mitosis/collapse of nucleus (manual)	siRNA phenotype reproducibility - cell death (automatic)	siRNA phenotype reproducibility - binuclear (automatic)	siRNA phenotype reproducibility - polylobed (automatic)	siRNA phenotype reproducibility - large (automatic)	siRNA phenotype reproducibility - dynamic changes (automatic)	siRNA phenotype reproducibility - mitotic delay/arrest (automatic)	siRNA phenotype reproducibility - grape (automatic)	siRNA phenotype reproducibility - migration (speed) (automatic)	siRNA phenotype reproducibility - migration (distance) (automatic)	siRNA phenotype reproducibility - increased proliferation (automatic)	Potential Mitotic Hit At Gene Level	Validated Mitotic Hit At Gene Level	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LTValidMitosisSon384Plate01_01	70	C22	LTValidMitosisSon384Plate01_01_C22	TRUE	s16819	ENSG00000164105	SAP30																			x	0.002773	-0.006136	-0.019512	0.044443	-0.010672	0.003087	0.00131	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	71	C23	LTValidMitosisSon384Plate01_01_C23	TRUE					empty well																		0.007459	-0.007783	-0.014452	0.048496	-0.004991	0.006594	0.004579	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	72	C24	LTValidMitosisSon384Plate01_01_C24	TRUE					empty well																		-0.000801	0.021612	0.019534	0.029648	0.002173	0.006271	-0.000144	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	73	D1	LTValidMitosisSon384Plate01_01_D1	TRUE	s34728	ENSG00000152457	DCLRE1C																				-0.00197	0.005331	-0.003325	0.009093	-0.008614	-0.000043	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	74	D2	LTValidMitosisSon384Plate01_01_D2	TRUE	s20984	ENSG00000155876	RRAGA																				0.001986	0.010458	0.048039	0.031738	0.004507	0.005063	0.002641	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	75	D3	LTValidMitosisSon384Plate01_01_D3	TRUE	s31411	ENSG00000060339	CCAR1																				0.024055	0.02122	-0.010214	0.037101	-0.010622	0.008668	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	76	D4	LTValidMitosisSon384Plate01_01_D4	TRUE	s7832	ENSG00000068796	KIF2A																				0.022121	0.008475	0.004103	-0.011458	-0.000601	0.006575	0.005021	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	77	D5	LTValidMitosisSon384Plate01_01_D5	TRUE	s194853	ENSG00000115194	SLC30A3																				0.000265	0.053899	0.005924	0.036851	-0.004106	0.008393	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	78	D6	LTValidMitosisSon384Plate01_01_D6	TRUE	s28651	ENSG00000091436	NP_598407.1																				0.041139	0.026564	0.092068	0.070959	0.000523	0.006462	0.001994	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	79	D7	LTValidMitosisSon384Plate01_01_D7	TRUE	s20376	ENSG00000100462	PRMT5																				-0.007555	-0.001141	0.026684	0.017022	-0.004564	0.007979	0.005632	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	80	D8	LTValidMitosisSon384Plate01_01_D8	TRUE	s224758	ENSG00000137267	TUBB2A																				0.046441	0.002161	0.024191	0.012306	0.010798	0.016801	0.005206	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	81	D9	LTValidMitosisSon384Plate01_01_D9	TRUE	s34162	ENSG00000140488	HEXA																				0.001028	-0.006446	0.009978	0.010024	-0.007291	0.004592	0.007706	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	82	D10	LTValidMitosisSon384Plate01_01_D10	TRUE	s16048	ENSG00000036257	CUL3																				-0.001187	-0.003959	-0.000593	0.047874	0.002221	0.001308	0.007563	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	83	D11	LTValidMitosisSon384Plate01_01_D11	TRUE	s451	ENSG00000142168	SOD1																				0.030279	0.033574	-0.016174	-0.00895	-0.000405	0.004683	0.000554	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	84	D12	LTValidMitosisSon384Plate01_01_D12	TRUE	s8078	ENSG00000135862	LAMC1																				0.052169	0.008148	0.060139	0.024645	0.020866	0.010617	0.018908	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	85	D13	LTValidMitosisSon384Plate01_01_D13	TRUE	s16139	ENSG00000031823	RANBP3																				0.031616	0.009068	0.063539	-0.004069	0.026027	0.001105	0.002962	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	86	D14	LTValidMitosisSon384Plate01_01_D14	TRUE	s29264	ENSG00000185305	ARL15								x												0.095301	0.024821	0.039269	0.005885	0.053578	0.029744	0.020502	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	87	D15	LTValidMitosisSon384Plate01_01_D15	TRUE	s15844	ENSG00000177283	FZD8			x	x	x		x		x											-0.000606	0.065983	-0.008546	0.109871	-0.00779	0.014026	0.006002	NA	NA	NA	4/4	4/4	4/4	0	4/4	0	4/4	0	0	0	0	0	0	0	0	1/4	0	0	0	1/4	1/4	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_01	88	D16	LTValidMitosisSon384Plate01_01_D16	TRUE	s11702	ENSG00000137955	RABGGTB																				0.066107	0.027501	0.001964	-0.006021	0.005992	0.013695	0.002826	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	89	D17	LTValidMitosisSon384Plate01_01_D17	TRUE	s20538	ENSG00000100934	SEC23A				x	x		x		x											0.005064	0.021336	0.007684	0.039341	-0.000222	0.02417	0.008023	NA	NA	NA	0	3/4	1/4	0	2/4	0	3/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)			metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_01	90	D18	LTValidMitosisSon384Plate01_01_D18	TRUE					empty well																		0.00088	-0.000212	-0.002847	0.035042	-0.01031	0.0011	-0.000229	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	91	D19	LTValidMitosisSon384Plate01_01_D19	TRUE	s40643	ENSG00000187231	SESTD1																				0.005039	0.019953	0.009832	0.028799	-0.004605	0.008875	0.00492	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	92	D20	LTValidMitosisSon384Plate01_01_D20	TRUE	s33744																						0.02798	0.006168	0.028473	0.016233	0.010072	0.10937	0.017214	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	4/4	2/4	0	0	0			yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	
LTValidMitosisSon384Plate01_01	93	D21	LTValidMitosisSon384Plate01_01_D21	TRUE	s43614	ENSG00000080200	Q8N262_HUMAN																				0.018624	-0.001279	0.026802	0.024589	-0.00374	0.00203	-0.000087	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	94	D22	LTValidMitosisSon384Plate01_01_D22	TRUE	s52797	ENSG00000176253	OR4K13																				0.004768	0.024077	0.04471	0.003888	0.00453	0.005685	0.00118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	95	D23	LTValidMitosisSon384Plate01_01_D23	TRUE	s37881	ENSG00000121621	KIF18A																				0.00291	0.00355	0.03262	0.025623	0.002679	0.021349	0.005485	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	96	D24	LTValidMitosisSon384Plate01_01_D24	TRUE	s42848	ENSG00000167716	WDR81																				0.018154	0.014616	0.029942	-0.024986	0.01931	0.004612	0.00031	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	97	E1	LTValidMitosisSon384Plate01_01_E1	TRUE					empty well																		-0.001967	0.003586	0.000727	0.042867	-0.006157	0.001179	0.00079	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	98	E2	LTValidMitosisSon384Plate01_01_E2	TRUE	s1855	ENSG00000136881	BAAT																				-0.00477	-0.003205	-0.009594	0.020483	-0.010359	0.001421	-0.000095	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	99	E3	LTValidMitosisSon384Plate01_01_E3	TRUE	s45471	ENSG00000173163	COMMD1																				0.000915	0.026756	0.037325	0.000283	0.029969	0.011581	-0.000068	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	100	E4	LTValidMitosisSon384Plate01_01_E4	TRUE	s37241	ENSG00000149451	ADAM33																				0.004365	0.102823	0.097169	-0.001601	0.010911	0.021794	0.007857	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)			
LTValidMitosisSon384Plate01_01	101	E5	LTValidMitosisSon384Plate01_01_E5	TRUE	s34286	ENSG00000196236	XPNPEP3																				-0.00089	0.011764	-0.003263	0.042369	-0.006424	-0.000019	0.00171	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	102	E6	LTValidMitosisSon384Plate01_01_E6	TRUE	s52950			"siRNA match to multiple genes (ENSG00000198128;ENSG00000196936,OR2L3;OR2L8)"																			0.0267	-0.008213	-0.005725	-0.016703	-0.006739	0.011488	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate01_01	103	E7	LTValidMitosisSon384Plate01_01_E7	TRUE	s35023	ENSG00000158296	SLC13A3																				-0.00496	0.019354	-0.018884	0.023501	-0.007325	0.00045	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	104	E8	LTValidMitosisSon384Plate01_01_E8	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.022769	0.048584	0.448661	0.017282	0.017483	0.069039	0.053766	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	105	E9	LTValidMitosisSon384Plate01_01_E9	TRUE	s6031	ENSG00000183150	GPR19																				0.04548	0.0643	0.227888	0.028933	0.027478	0.016574	0.024307	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate01_01	106	E10	LTValidMitosisSon384Plate01_01_E10	TRUE	s47868	ENSG00000154839	C18ORF24																				-0.006517	0.038249	0.023318	0.007502	-0.009151	0.010683	0.00019	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	107	E11	LTValidMitosisSon384Plate01_01_E11	TRUE	s18045	ENSG00000099337	KCNK6																				0.085612	-0.00577	0.004146	-0.004848	0.016607	0.03066	0.022092	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	108	E12	LTValidMitosisSon384Plate01_01_E12	TRUE	s33547	ENSG00000131864	USP29																				-0.002282	-0.003748	-0.011922	0.055988	-0.002759	0.007828	0.002333	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	109	E13	LTValidMitosisSon384Plate01_01_E13	TRUE	s8742	ENSG00000110484	SCGB2A2																				0.145721	0.003827	0.242195	0.176403	0.112117	0.037919	0.09557	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	1/4	4/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		grape (automatic)
LTValidMitosisSon384Plate01_01	110	E14	LTValidMitosisSon384Plate01_01_E14	TRUE	s14625	ENSG00000163794	UCN																			x	0.006282	0.036599	0.012935	0.078674	-0.003618	0.014244	-0.000192	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	111	E15	LTValidMitosisSon384Plate01_01_E15	TRUE	s22274	ENSG00000168356	SCN11A																				-0.005024	-0.007996	0.043139	0.03082	-0.002692	0.01193	0.000875	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	112	E16	LTValidMitosisSon384Plate01_01_E16	TRUE					empty well																		-0.002917	0.015093	-0.00051	0.032009	-0.008349	0.005237	0.002959	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	113	E17	LTValidMitosisSon384Plate01_01_E17	TRUE	s8373	ENSG00000003056	M6PR																				0.011001	0.026296	0.116285	-0.019624	0.018463	0.021344	0.007807	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate01_01	114	E18	LTValidMitosisSon384Plate01_01_E18	TRUE					empty well																		-0.001881	0.010898	0.021604	0.027594	0.002173	0.014184	0.006152	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	115	E19	LTValidMitosisSon384Plate01_01_E19	TRUE	s15845	ENSG00000177283	FZD8			x	x	x		x													0.001229	0.013999	0.073723	0.038781	0.015924	0.017636	0.000141	NA	NA	NA	3/4	3/4	3/4	0	4/4	0	1/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)					
LTValidMitosisSon384Plate01_01	116	E20	LTValidMitosisSon384Plate01_01_E20	TRUE	s24856	ENSG00000163659	TIPARP																			x	-0.006207	0.003266	0.006913	-0.004113	0.004075	0.003548	-0.00006	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	117	E21	LTValidMitosisSon384Plate01_01_E21	TRUE	s11726	ENSG00000164754	RAD21																				0.242599	0.023639	0.04344	0.041046	0.059484	0.114516	0.006877	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	yes	yes	yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	
LTValidMitosisSon384Plate01_01	118	E22	LTValidMitosisSon384Plate01_01_E22	TRUE	s20087	ENSG00000147955	OPRS1																			x	-0.004228	-0.000684	0.012112	0.005262	-0.008171	0.002414	0.000141	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	119	E23	LTValidMitosisSon384Plate01_01_E23	TRUE	s40796	ENSG00000101938	CHRDL1																				0.003401	0.005263	-0.000845	0.000744	0.003553	0.005516	0.007625	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	120	E24	LTValidMitosisSon384Plate01_01_E24	TRUE	s14287	ENSG00000130595	TNNT3																				0.031763	0.023326	0.008026	0.046103	-0.002191	0.013783	0.001169	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	121	F1	LTValidMitosisSon384Plate01_01_F1	TRUE	s28247	ENSG00000143476	DTL				x	x				x											0.008173	0.000258	0.068109	0.105905	0.01061	0.033965	0.009444	NA	NA	NA	0	4/4	4/4	0	1/4	0	3/4	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)		metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_01	122	F2	LTValidMitosisSon384Plate01_01_F2	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.121011	0.081104	0.55748	0.009294	0.014775	0.069747	0.065361	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	123	F3	LTValidMitosisSon384Plate01_01_F3	TRUE	s13573	ENSG00000008086	CDKL5																				0.005462	0.007304	0.00369	0.034743	0.002742	0.006011	0.00014	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	124	F4	LTValidMitosisSon384Plate01_01_F4	TRUE	s44565	ENSG00000077458	FAM76B																				0.00441	0.027897	0.0387	-0.005034	0.004404	0.008414	-0.000041	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	125	F5	LTValidMitosisSon384Plate01_01_F5	TRUE	s52634	ENSG00000184698	OR51M1																				-0.001053	-0.006739	0.0062	0.029772	-0.000895	0.010092	0.002944	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	126	F6	LTValidMitosisSon384Plate01_01_F6	TRUE	s34123	ENSG00000006744	ELAC2																				0.000545	0.015232	0.118027	0.033406	0.024778	0.009989	0.009215	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	1/4	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	127	F7	LTValidMitosisSon384Plate01_01_F7	TRUE	s30840	ENSG00000205213	LGR4			x	x	x		x	x	x											0.023389	0.049099	0.018716	0.023934	0.01719	0.020394	0.003142	NA	NA	NA	1/4	3/4	3/4	0	4/4	0	4/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_01	128	F8	LTValidMitosisSon384Plate01_01_F8	TRUE					empty well																		-0.002744	0.017913	-0.007622	0.011841	-0.012385	0.018115	0.005695	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	129	F9	LTValidMitosisSon384Plate01_01_F9	TRUE	s17159	ENSG00000144791	LIMD1																				0.112719	0.000129	0.03416	0.013944	0.01191	0.042161	0.009741	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	130	F10	LTValidMitosisSon384Plate01_01_F10	TRUE	s30768	ENSG00000130813	NP_060851.1							x	x	x											0.008486	-0.003719	0.016643	0.008107	0.008239	0.024247	0.000307	NA	NA	NA	0	0	0	0	2/4	0	2/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	131	F11	LTValidMitosisSon384Plate01_01_F11	TRUE	s541	ENSG00000143149	ALDH9A1																				0.00824	0.005395	0.102995	0.00475	0.017463	0.013432	0.00524	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_01	132	F12	LTValidMitosisSon384Plate01_01_F12	TRUE	s15848	ENSG00000188763	FZD9																				0.350114	0.006244	0.132559	-0.010712	0.036254	0.121985	0.22537	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	4/4	4/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)	mitotic delay/arrest (automatic)	grape (automatic)
LTValidMitosisSon384Plate01_01	133	F13	LTValidMitosisSon384Plate01_01_F13	TRUE	s21911	ENSG00000122966	CIT																				-0.005475	0.157479	0.237591	0.042844	0.002245	0.013861	0.005603	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)	polylobed (automatic)		
LTValidMitosisSon384Plate01_01	134	F14	LTValidMitosisSon384Plate01_01_F14	TRUE	s11715	ENSG00000128340	RAC2																				0.010491	-0.005942	0.022982	-0.016062	-0.006033	0.004563	0.005054	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	135	F15	LTValidMitosisSon384Plate01_01_F15	TRUE	s15748	ENSG00000126012	JARID1C																				0.006078	0.044888	0.034139	0.06061	0.00429	0.008528	0.00008	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	136	F16	LTValidMitosisSon384Plate01_01_F16	TRUE	s1335	ENSG00000133805	AMPD3																				0.040948	0.022917	0.035914	0.034285	0.011942	0.015299	0.006004	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	137	F17	LTValidMitosisSon384Plate01_01_F17	TRUE					empty well																		-0.004315	0.017023	-0.002892	0.047587	-0.004763	0.002593	0.001324	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	138	F18	LTValidMitosisSon384Plate01_01_F18	TRUE	s41588	ENSG00000142235	LMTK3																				0.017845	0.003262	0.016872	0.011182	-0.000612	0.015456	0.00307	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	139	F19	LTValidMitosisSon384Plate01_01_F19	TRUE	s20572	ENSG00000165675	ENOX2																				0.012844	0.039276	0.015742	0.057114	0.000072	0.013583	0.008064	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	140	F20	LTValidMitosisSon384Plate01_01_F20	TRUE	s6104	ENSG00000176153	GPX2																				0.101462	-0.002545	0.044592	0.009492	0.03641	0.019377	0.011891	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	141	F21	LTValidMitosisSon384Plate01_01_F21	TRUE					empty well																		-0.005498	-0.002422	-0.000627	0.033025	-0.006812	0.004049	0.000473	NA	NA	NA																																					
LTValidMitosisSon384Plate01_01	142	F22	LTValidMitosisSon384Plate01_01_F22	TRUE	s43688	ENSG00000178804	H1FOO																				0.022116	-0.009227	0.066832	-0.010951	0.012098	0.02311	0.000853	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_01	143	F23	LTValidMitosisSon384Plate01_01_F23	TRUE	s2275	ENSG00000074410	CA12																				-0.004837	-0.00302	0.009878	0.044941	-0.008058	0.004031	0.00169	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
