Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_siGENOME_2A	C5	MDA-MB-231_siGENOME_2A_C5	M-010254-00	9754	STARD8		3.566212459	3.446353223	2.755430263					-3.523447005	yes	well		"Large, spread"	Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	C9	MDA-MB-231_siGENOME_2A_C9	M-010254-00	9754	STARD8				3.886158403					-2.635303863	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	C5	MDA-MB-231_siGENOME_2B_C5	M-010254-00	9754	STARD8				5.827632281					-1.899164327	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	C9	MDA-MB-231_siGENOME_2B_C9	M-010254-00	9754	STARD8				2.049487343						yes	well				Fan					
MDA-MB-231_siGENOME_1B	F3	MDA-MB-231_siGENOME_1B_F3	M-010323-01	23075	SWAP70					1.749969918			1.500886317		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	N3	MDA-MB-231_siGENOME_1B_N3	M-010323-01	23075	SWAP70					1.793644037			2.319523541		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	F3	MDA-MB-231_siGENOME_1A_F3	M-010323-01	23075	SWAP70					1.841355312					yes	well					"Round, small"				
MDA-MB-231_siGENOME_1A	G4	MDA-MB-231_siGENOME_1A_G4	M-003932-02	7074	TIAM1			2.010853102						-3.037847297	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K16	MDA-MB-231_siGENOME_1A_K16	M-003932-02	7074	TIAM1			1.796511037						-1.558520397	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C6	MDA-MB-231_siGENOME_1A_C6	M-008434-02	26230	TIAM2			2.734257571						-4.933270937	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	M14	MDA-MB-231_siGENOME_1A_M14	M-008434-02	26230	TIAM2			2.841428603						-4.557084914	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	M14	MDA-MB-231_siGENOME_1B_M14	M-008434-02	26230	TIAM2			4.695189056						-4.507144645	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	C6	MDA-MB-231_siGENOME_1B_C6	M-008434-02	26230	TIAM2			2.966891085						-4.482766981	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K12	MDA-MB-231_siGENOME_1A_K12	M-005047-00	7204	TRIO		2.2767663	3.323698249						-2.14005005	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	E6	MDA-MB-231_siGENOME_1A_E6	M-005047-00	7204	TRIO			2.519915506	1.656520985					-1.948092592	yes	well			Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	E6	MDA-MB-231_siGENOME_1B_E6	M-005047-00	7204	TRIO			2.318779346						-1.658904493	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	K12	MDA-MB-231_siGENOME_1B_K12	M-005047-00	7204	TRIO		2.487119853	3.645865288	2.335285784						yes	well		"Large, spread"	Triangular	Fan					
MDA-MB-231_siGENOME_1A	M4	MDA-MB-231_siGENOME_1A_M4	M-003935-01	7409	VAV1									-1.764088826	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	K20	MDA-MB-231_siGENOME_1B_K20	M-003935-01	7409	VAV1		4.825722471							-1.587589039	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K20	MDA-MB-231_siGENOME_1A_K20	M-003935-01	7409	VAV1									-1.502233856	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K10	MDA-MB-231_siGENOME_1A_K10	M-003935-01	7409	VAV2				5.599005284		1.614969712				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	K10	MDA-MB-231_siGENOME_1B_K10	M-005199-02	7410	VAV2				4.165545591		1.681155149				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	I12	MDA-MB-231_siGENOME_1B_I12	M-005199-02	7410	VAV2				2.823355066		1.725229648				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1A	I12	MDA-MB-231_siGENOME_1A_I12	M-005199-02	7410	VAV2				2.272534157						yes	well				Fan					
MDA-MB-231_siGENOME_1B	I4	MDA-MB-231_siGENOME_1B_I4	M-010178-03	10451	VAV3									-2.608741381	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	E20	MDA-MB-231_siGENOME_1A_E20	M-010178-03	10451	VAV3								1.791173211		yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	B24	MDA-MB-231_siGENOME_1A_B24	L-012200-00	55249	YAP		2.2767663	2.251987925						-8.321873016	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	B24	MDA-MB-231_siGENOME_2A_B24	L-012200-00	55249	YAP		2.648813152	3.536076894			2.347716735			-8.212226023	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	B23	MDA-MB-231_siGENOME_2A_B23	L-012200-00	55249	YAP			5.868892344			4.606847921			-7.887005393	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	B23	MDA-MB-231_siGENOME_1A_B23	L-012200-00	55249	YAP			2.921806877			2.600170581			-7.242200855	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
